,kind,etag,id,snippet_videoId,snippet_topLevelComment_kind,snippet_topLevelComment_etag,snippet_topLevelComment_id,snippet_topLevelComment_snippet_videoId,snippet_topLevelComment_snippet_textDisplay,snippet_topLevelComment_snippet_textOriginal,snippet_topLevelComment_snippet_authorDisplayName,snippet_topLevelComment_snippet_authorProfileImageUrl,snippet_topLevelComment_snippet_authorChannelUrl,snippet_topLevelComment_snippet_authorChannelId_value,snippet_topLevelComment_snippet_canRate,snippet_topLevelComment_snippet_viewerRating,snippet_topLevelComment_snippet_likeCount,snippet_topLevelComment_snippet_publishedAt,snippet_topLevelComment_snippet_updatedAt,snippet_canReply,snippet_totalReplyCount,snippet_isPublic
2,youtube#commentThread,bV5l1cIp7Cw-OOm8EqW7QzXc0JA,UgyAHYASfr8hEYIDlvd4AaABAg,YDcakKDJWv0,youtube#comment,U8mJw7NOvyyza0o4Okut2UnGRGY,UgyAHYASfr8hEYIDlvd4AaABAg,YDcakKDJWv0,Oh wow amazing,Oh wow amazing,Lorenza Himantog,https://yt3.ggpht.com/ytc/AL5GRJXrBu97eDOymOu1Ic8AudIlEKuzztmCkC16xKxoSqy7SJXfL1GEMTYZ6C-sTNou=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCT9zUBi7YHfLVYmvd2SRM8A,UCT9zUBi7YHfLVYmvd2SRM8A,True,none,0,2023-02-02T01:21:12Z,2023-02-02T01:21:12Z,True,0,True
3,youtube#commentThread,X4UA4R3ZVmYxqHrk16tDmWeuPHU,Ugzmoy8yksz68f2YOUZ4AaABAg,YDcakKDJWv0,youtube#comment,FkQY3xvT_wUPvQ-pgAkW_bd-KDU,Ugzmoy8yksz68f2YOUZ4AaABAg,YDcakKDJWv0,Thank. U r clever.,Thank. U r clever.,Soe Soe Mu,https://yt3.ggpht.com/ytc/AL5GRJUMl5oUICs0v2Bp2iWg-q1NoDeQZN9MuYkVFhhCH8H9ajWFZ-NHpkwWOlmpQBmZ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-9IsXYV1YjQEUZs0rj4dow,UC-9IsXYV1YjQEUZs0rj4dow,True,none,0,2023-02-01T15:30:16Z,2023-02-01T15:30:16Z,True,0,True
4,youtube#commentThread,cgGPWrVxoiWofS3_3u2xl9J3Ppk,UgwR0G0A7MmKbH4eDHZ4AaABAg,YDcakKDJWv0,youtube#comment,ZvKskb3LyGZKIn2gEGw78WOfPSo,UgwR0G0A7MmKbH4eDHZ4AaABAg,YDcakKDJWv0,ကျေးဇူးတင်ပါတယ်ရှင့်☺️👍🤗,ကျေးဇူးတင်ပါတယ်ရှင့်☺️👍🤗,Mya Shwe,https://yt3.ggpht.com/ytc/AL5GRJX0bnRYpzo6-cA06QMfNcKAv3gZACPgk3W6Lg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC47XYfH6HMJdp5u5WHVbs0w,UC47XYfH6HMJdp5u5WHVbs0w,True,none,0,2023-01-29T13:22:18Z,2023-01-29T13:22:18Z,True,0,True
5,youtube#commentThread,spU3I9l7-7YCJCnBsxISy1-S4xM,UgxkQiHaSdn134ehaZV4AaABAg,YDcakKDJWv0,youtube#comment,YzLZQM-Mz3WmnW2z9u1eYfjETMI,UgxkQiHaSdn134ehaZV4AaABAg,YDcakKDJWv0,Palestine ❤️,Palestine ❤️,Waqar Ahmed,https://yt3.ggpht.com/CURPs8Ykc2dlxk1ugUokAECLci6ZjuH3IWfI6NdmFExuzrCl4wwheRUcujdeooUYZ12dB2xxfQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCqkvxIVGAkDEjBt1DE5cHcQ,UCqkvxIVGAkDEjBt1DE5cHcQ,True,none,0,2023-01-21T11:39:15Z,2023-01-21T11:39:15Z,True,0,True
6,youtube#commentThread,H6cpsvGwxtR9tb9yi07fmGjg76w,UgxiJ8F0tzuqsXePTdJ4AaABAg,YDcakKDJWv0,youtube#comment,W2aPMow02sy15SshdhTC8DYyYRs,UgxiJ8F0tzuqsXePTdJ4AaABAg,YDcakKDJWv0,Amazing idea of farming😯👍,Amazing idea of farming😯👍,Kuya Apyong Vlog,https://yt3.ggpht.com/jzbxprJbED6_hxw2p2rXKAmtf_evH_YFgEktRVlsXtxIw9p-byHnGZBhajlOgc2y_O9HB1R7yzk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0MI8uv4wG_DaY-w6P7QGfA,UC0MI8uv4wG_DaY-w6P7QGfA,True,none,0,2023-01-19T03:18:27Z,2023-01-19T03:18:27Z,True,0,True
7,youtube#commentThread,UDE2U-4BBOY85hI7UZsXK0vEz08,Ugy0zIUriYJvRBLEobN4AaABAg,YDcakKDJWv0,youtube#comment,KSlbgzlvV6eEVupQIWJKGqklMVQ,Ugy0zIUriYJvRBLEobN4AaABAg,YDcakKDJWv0,Pay.,Pay.,Peter Will,https://yt3.ggpht.com/ytc/AL5GRJUhanX6S8ct1W4JA3zH87YbdLO66BQAdbSmeXg0aumiHfmQwEk8uvX1HigDXxah=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChfI8oxwBLcVsTZrsk3Z6dQ,UChfI8oxwBLcVsTZrsk3Z6dQ,True,none,0,2023-01-15T13:04:09Z,2023-01-15T13:04:09Z,True,0,True
8,youtube#commentThread,G_rOyB38n5xCV1eqmcO-8dm1yQA,UgwcMmgkmWeemg1FJIV4AaABAg,YDcakKDJWv0,youtube#comment,O3srNE84FA_KuFNuAdOE35SIxsE,UgwcMmgkmWeemg1FJIV4AaABAg,YDcakKDJWv0,"wawo ,new innovative. nice sir","wawo ,new innovative. nice sir",krishi gyan tech,https://yt3.ggpht.com/u5rUREHlBgFZ-UZLhz681P2kIDcawvWrEYgqX3XSCo4r-seIErEOf-EbX5LnjMpvIVTK3BVy=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC3URgZGhLeIwWF3jqLnt79Q,UC3URgZGhLeIwWF3jqLnt79Q,True,none,0,2023-01-08T10:49:40Z,2023-01-08T10:49:40Z,True,0,True
9,youtube#commentThread,4wLEVvdODYnFRQ8HoeCU3JAJV5M,UgzSu4HPmuv9PvGqvJx4AaABAg,YDcakKDJWv0,youtube#comment,WL3GJqG7ksC8tz1FwqSueaMTsPM,UgzSu4HPmuv9PvGqvJx4AaABAg,YDcakKDJWv0,Nice,Nice,@RAHIM786,https://yt3.ggpht.com/U5dnB6gImVjx_iBkVEd0kiUbLn-5dwKCJyPn2mclCqUKiSKvGXNzITnhBu3ad7kGI43nivuT7Ug=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEFDAlLsyNB1tY7klQ2Aoqw,UCEFDAlLsyNB1tY7klQ2Aoqw,True,none,0,2023-01-07T09:10:47Z,2023-01-07T09:10:47Z,True,0,True
10,youtube#commentThread,yGut1dVg6ZWhvLk5PI5al7yODV4,UgzgUNg3Kf-lWgtFXXR4AaABAg,YDcakKDJWv0,youtube#comment,2XYoeVv-3GlEBGzYTE5mpC2-_FY,UgzgUNg3Kf-lWgtFXXR4AaABAg,YDcakKDJWv0,Great vegetables farming technics less water to be use soil always in weat condition.,Great vegetables farming technics less water to be use soil always in weat condition.,JoeCreatorTV,https://yt3.ggpht.com/yWHdmCRGo2UPSGjQd_s73krCelYevwpc8U2wj3tbd10Fr0DpPAyqN-rBAxU94dvS-IYTjofCxQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpcYZNTDxNt_0d1AVBeY3Zw,UCpcYZNTDxNt_0d1AVBeY3Zw,True,none,0,2023-01-02T15:25:31Z,2023-01-02T15:25:31Z,True,0,True
11,youtube#commentThread,6lK9d-HiP304GsteCpswyiOmW94,UgzEj1xkXhQZ3GYqa7F4AaABAg,YDcakKDJWv0,youtube#comment,01wAPhcUVuumbdTvqDCUM86QMxc,UgzEj1xkXhQZ3GYqa7F4AaABAg,YDcakKDJWv0,এগুলো কিসের চারা,এগুলো কিসের চারা,J.I.MOHONB,https://yt3.ggpht.com/_BumUwhxgnBTWa_7vdgi4oPVyb8dnnbb0VyeLd_OtJlZsNEHHMOEKWmhVqIjAPSF0lW2vE6JZ-s=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCC-kL163RdyjiZiQ0IcaNpQ,UCC-kL163RdyjiZiQ0IcaNpQ,True,none,0,2022-12-30T05:04:16Z,2022-12-30T05:04:16Z,True,0,True
12,youtube#commentThread,RohiAxzWF30JXcvs4GZ-CSnyh2E,Ugylft-4AKdo1X-T-it4AaABAg,YDcakKDJWv0,youtube#comment,15gcLClmGreSViXCp4w8RA-Wpfw,Ugylft-4AKdo1X-T-it4AaABAg,YDcakKDJWv0,Fake 😪,Fake 😪,sooraj rajesh,https://yt3.ggpht.com/ytc/AL5GRJWkCl_XzuReBgrn21YcCAxKeR3X4dmM6YD02_HEJw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7YscbzjGXVwqQjBlMeB4Fw,UC7YscbzjGXVwqQjBlMeB4Fw,True,none,0,2022-12-28T18:37:59Z,2022-12-28T18:37:59Z,True,0,True
13,youtube#commentThread,ODNpNG-BCapTvicD00KfUpAuWVY,Ugz8LY45FyWr59N67Rh4AaABAg,YDcakKDJWv0,youtube#comment,1OIcD9rtcKeTdYzYRGu7nuaFX54,Ugz8LY45FyWr59N67Rh4AaABAg,YDcakKDJWv0,how does banana steam not dried from two weeks?,how does banana steam not dried from two weeks?,helcurt bulatao,https://yt3.ggpht.com/ytc/AL5GRJWMq7jCjjXuBeVaw-yyvAGlYVk-1GMNfFC9AZrmfOBIJG-mYYG9UZAETWa2EOjc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCw3j3dHLkFxcnvR872El4ng,UCw3j3dHLkFxcnvR872El4ng,True,none,0,2022-12-28T14:54:12Z,2022-12-28T14:54:12Z,True,0,True
14,youtube#commentThread,kRvviwU85CP8r4xgb7GQZw006c8,UgxsJ6T8bsNLYtOsJYl4AaABAg,YDcakKDJWv0,youtube#comment,HdMPQXmNzvDBT8yX-tLuiZKJ2Ac,UgxsJ6T8bsNLYtOsJYl4AaABAg,YDcakKDJWv0,Thanks so much for sharing your techniques,Thanks so much for sharing your techniques,Church the Body of Christ,https://yt3.ggpht.com/ytc/AL5GRJX8nUkZbUP8tPh18S8osIfjm5Ig4BpDK4399gSIOA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrBzesELXZgvBxh0YqHvGSg,UCrBzesELXZgvBxh0YqHvGSg,True,none,0,2022-12-25T07:42:26Z,2022-12-25T07:42:26Z,True,0,True
15,youtube#commentThread,6Jf1ZMkFCQfx5JdtN2eFbulylBE,UgyFAhVKH_h8O57_4xB4AaABAg,YDcakKDJWv0,youtube#comment,YHbWo5Hs8y1qYccxg4iyqhBksUM,UgyFAhVKH_h8O57_4xB4AaABAg,YDcakKDJWv0,Verry nice vidio bro go ahed,Verry nice vidio bro go ahed,Krishi with JAHID,https://yt3.ggpht.com/PeXAf7PsB_2hg3vQsY0dNbHTk7f1jFQvIc51MBLpCNvwFP8ciED0e_Uzlj-LdBJumW2WyWvmPg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXHC638MHk9R0KUyxpj7BWg,UCXHC638MHk9R0KUyxpj7BWg,True,none,0,2022-12-22T13:37:00Z,2022-12-22T13:37:00Z,True,0,True
16,youtube#commentThread,t2KYl4edlXzhOyLe5GCrO9hLTLo,UgwO3_bn9zs5vgnrvEh4AaABAg,YDcakKDJWv0,youtube#comment,3XUO1HWavzBM-8GYxn-Am6n4Iq4,UgwO3_bn9zs5vgnrvEh4AaABAg,YDcakKDJWv0,Cheap and best&#39;way for growing vegetables.,Cheap and best'way for growing vegetables.,Thomas V,https://yt3.ggpht.com/ytc/AL5GRJVzAC9z78sRbwYlIMYHt0YW5CtDIz675u0BAg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzAIYbJJMXzgRWTGZOdR8IQ,UCzAIYbJJMXzgRWTGZOdR8IQ,True,none,0,2022-12-20T17:19:24Z,2022-12-20T17:19:24Z,True,0,True
17,youtube#commentThread,b7QmDElZeyFjulS1PPxXLyCURxU,Ugylz9HcoQJmXbbF6Wp4AaABAg,YDcakKDJWv0,youtube#comment,6U1B-pz12M9FF6SQH8Q8uMHXJHQ,Ugylz9HcoQJmXbbF6Wp4AaABAg,YDcakKDJWv0,"MURKHO  🐒🐃  KHETI  KENEKORI  KORE  NAJANO  ❓❓❓  JOM  DEKHISO  ,MAKOR  LOGOT  SEX  KOR  ,JANIBI","MURKHO  🐒🐃  KHETI  KENEKORI  KORE  NAJANO  ❓❓❓  JOM  DEKHISO  ,MAKOR  LOGOT  SEX  KOR  ,JANIBI",Anjali Raychoudhury,https://yt3.ggpht.com/ytc/AL5GRJXYz_8FWEVmDJ2R4sYaNcQE3ei7tz_KLszaj09R1gLeueMQuDSQfbmVHdq9d4f9=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCuchiyB-6ykFb6yOiOw-cDw,UCuchiyB-6ykFb6yOiOw-cDw,True,none,0,2022-12-19T11:03:09Z,2022-12-19T11:03:09Z,True,0,True
18,youtube#commentThread,TIxUDqiREGWOiruTgiuEtD9efJM,UgwPnv2IVThRqBtBNtR4AaABAg,YDcakKDJWv0,youtube#comment,uKVL9yXxOmSRzC9NJPFiV4nk3fU,UgwPnv2IVThRqBtBNtR4AaABAg,YDcakKDJWv0,Nice  video idia,Nice  video idia,FARMER TV BD,https://yt3.ggpht.com/e8qTD-1EGtv8-0NwN4OoF_AJ6kdl0Jo5vh_OA3NTn5HJU4E0NNLDG4KWbtzbdzK7QA0DE3wb_Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCINyIruC7pW6_0lvddTwufQ,UCINyIruC7pW6_0lvddTwufQ,True,none,0,2022-12-17T13:47:19Z,2022-12-17T13:47:19Z,True,0,True
19,youtube#commentThread,mMSrvHu7c_ShEeFEOAr671hp2Ws,Ugzpbkv06LL4KPuFnsp4AaABAg,YDcakKDJWv0,youtube#comment,MFtEuiOJTldlg88qKWiNUw0Yu0c,Ugzpbkv06LL4KPuFnsp4AaABAg,YDcakKDJWv0,"<a href=""https://youtube.com/shorts/ZcyYs557sSc?feature=share"">https://youtube.com/shorts/ZcyYs557sSc?feature=share</a>",https://youtube.com/shorts/ZcyYs557sSc?feature=share,KisanLife Info,https://yt3.ggpht.com/F9kz8FW7v5xJbQQ5ZWzsOU0KFd9Z0uUEY5MdpejXGvBXCX3oLRfAJCr1Eye91eSfxJRBNcdeGQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRpmUTdNpG81K35NRrpQROw,UCRpmUTdNpG81K35NRrpQROw,True,none,0,2022-12-15T03:39:59Z,2022-12-15T03:39:59Z,True,0,True
0,youtube#commentThread,i_pVNIorqcf26Vg1H9V3tCkcbDA,UgwlyrbjUzA1rB1nDSF4AaABAg,mUVc2d9vwh4,youtube#comment,wMew7fYU4yQKn2vr2qDyo_5qKbg,UgwlyrbjUzA1rB1nDSF4AaABAg,mUVc2d9vwh4,The swahili for me. Good farming technique,The swahili for me. Good farming technique,DOMINIC NZOMO,https://yt3.ggpht.com/ytc/AL5GRJXQnGIaEbmGrGJ1jxH9EfWWYSQjl7pqbSjwswDChw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClRtq_yUr80oa0h3RVjb2TQ,UClRtq_yUr80oa0h3RVjb2TQ,True,none,0,2023-01-04T23:57:44Z,2023-01-04T23:57:44Z,True,0,True
1,youtube#commentThread,mFUS8Q5EpkBOzlmMGhKaxB7baTk,Ugx4reqivG7bvNglqeF4AaABAg,mUVc2d9vwh4,youtube#comment,74ox08JVFdkzfj6uf4DhtV4BSGQ,Ugx4reqivG7bvNglqeF4AaABAg,mUVc2d9vwh4,This farm is on another level... where is it?,This farm is on another level... where is it?,james kamawira,https://yt3.ggpht.com/ytc/AL5GRJW6s1uftAo8dO6hea9Lz5ysP7RF6ozp2OBYPg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCv1cP1_F6VXtg9f1cQPyvbg,UCv1cP1_F6VXtg9f1cQPyvbg,True,none,0,2022-12-13T16:32:34Z,2022-12-13T16:32:34Z,True,0,True
2,youtube#commentThread,dQ9Ol3D5Lk3vD0Fsr1ugW8B-YF0,UgyLDcmryLJ_lCMF7Lt4AaABAg,mUVc2d9vwh4,youtube#comment,_IESHMXarkBTluA9aE1VXQrYDTk,UgyLDcmryLJ_lCMF7Lt4AaABAg,mUVc2d9vwh4,please where can i get sunflower oil seeds for planting?,please where can i get sunflower oil seeds for planting?,daybreak again,https://yt3.ggpht.com/DGlrY_bsQlRGiGC51V5v1tR7-PVrGtfERMSFnk6p8B_iUPw3D1PD4VuQXlIhv5Ks7VB1bicfGsE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwirZjMBUsRvflNprUtOZfA,UCwirZjMBUsRvflNprUtOZfA,True,none,0,2022-12-11T10:47:43Z,2022-12-11T10:47:43Z,True,0,True
3,youtube#commentThread,K4jNRud620q2RXhMXlBqDeLLknw,UgxVHV8y7-g6VD66Uz54AaABAg,mUVc2d9vwh4,youtube#comment,GybQffSIRgI9V6wl_3djPoPYIEM,UgxVHV8y7-g6VD66Uz54AaABAg,mUVc2d9vwh4,This the knowledge that our farmers surely need<br>.Not subsidized fertilizer.,"This the knowledge that our farmers surely need
.Not subsidized fertilizer.",francis waweru,https://yt3.ggpht.com/ytc/AL5GRJVW6siajEU_OtR_UKqMMyWZGW3aCr4pPXMqsA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCqTjp_C3EJYVLbK-c9QEzkw,UCqTjp_C3EJYVLbK-c9QEzkw,True,none,2,2022-10-29T17:38:23Z,2022-10-29T17:38:23Z,True,0,True
4,youtube#commentThread,jXj6daTph65Fory8desyA8vJuwg,UgzZApk5D8w6r4V9qF14AaABAg,mUVc2d9vwh4,youtube#comment,ugE-134yWZX8UOXfb-FHC64pQTU,UgzZApk5D8w6r4V9qF14AaABAg,mUVc2d9vwh4,I like your video here in the USA but some of your words are Afikans or some local language,I like your video here in the USA but some of your words are Afikans or some local language,nisigate,https://yt3.ggpht.com/ytc/AL5GRJVXDlEywbG4GJ_OmjZ1yMO8pWE8E6u_3DSGWg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbdCkfwcelZ3DOm7lwiyAnw,UCbdCkfwcelZ3DOm7lwiyAnw,True,none,0,2022-09-19T13:12:00Z,2022-09-19T13:12:00Z,True,2,True
5,youtube#commentThread,trEwyujGEtzu3WuzwAlw1fiWMOk,UgzxIKW4l90JV1my5Bp4AaABAg,mUVc2d9vwh4,youtube#comment,nuPFGK5VALBwI8GA8QTivwEchV0,UgzxIKW4l90JV1my5Bp4AaABAg,mUVc2d9vwh4,Having someone with expertise in farming would have been ideal for the interviewer for her to ask relevant questions from tillage to harvesting in a systematic order.,Having someone with expertise in farming would have been ideal for the interviewer for her to ask relevant questions from tillage to harvesting in a systematic order.,jacob kangogo,https://yt3.ggpht.com/ytc/AL5GRJXUTrsNUsSKArkOQmf857FcKgCbYZRjnWHAfQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0tjtkN0EPod7c-dmJxltww,UC0tjtkN0EPod7c-dmJxltww,True,none,4,2022-09-09T17:41:08Z,2022-09-09T17:41:08Z,True,0,True
6,youtube#commentThread,PuPG-fJFdb2Hr2QPvWJ7ChzaKOQ,UgyMuayRTns6ZCFepgJ4AaABAg,mUVc2d9vwh4,youtube#comment,lc8blZiKbcZh2-vwNrrFWSwVLGk,UgyMuayRTns6ZCFepgJ4AaABAg,mUVc2d9vwh4,LIMARING 🤣🤣,LIMARING 🤣🤣,Jeph Kyembwa,https://yt3.ggpht.com/ytc/AL5GRJXItnHqg0IvmKLOc5uSYH-FgjZa9oGiBLHKNzE4FQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCTxxgLPdRjFaYOZ-79groUg,UCTxxgLPdRjFaYOZ-79groUg,True,none,0,2022-08-19T17:52:08Z,2022-08-19T17:52:08Z,True,0,True
7,youtube#commentThread,yT0PlKYbgIzZ_W8ItO5-nV_Fk0Q,UgwNiiNqLNTl5Hakngh4AaABAg,mUVc2d9vwh4,youtube#comment,ZICNGZuPmsqzZOmU9onDcoEOFYw,UgwNiiNqLNTl5Hakngh4AaABAg,mUVc2d9vwh4,Where can I get this sunflower seed in Kenya?,Where can I get this sunflower seed in Kenya?,Eliud Kipchumba,https://yt3.ggpht.com/ytc/AL5GRJVIidZOi0JtBYYd34-m9CJrexZb80GIX4UXlw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCFeOPORw6Wi75mJMHQy8WwQ,UCFeOPORw6Wi75mJMHQy8WwQ,True,none,1,2022-07-23T20:36:05Z,2022-07-23T20:36:05Z,True,1,True
8,youtube#commentThread,BoMFBba86uRk8hS2b_qrRpYlXvc,UgxsUuPrH6adCPYtRsN4AaABAg,mUVc2d9vwh4,youtube#comment,1rBJavqC5Jj7mniAwIJGcieXFIc,UgxsUuPrH6adCPYtRsN4AaABAg,mUVc2d9vwh4,That black soil looks like red soil😂😂,That black soil looks like red soil😂😂,Dennis Menace,https://yt3.ggpht.com/ytc/AL5GRJVh9VXLUkbamG5uKawSU1rafuLT2Zfu5QnghSdWLQ82tH-AFKRGsrnevPj2hRNB=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCCPRUP3nR4r2znbEuRFa72g,UCCPRUP3nR4r2znbEuRFa72g,True,none,0,2022-05-23T17:34:32Z,2022-05-23T17:34:32Z,True,0,True
9,youtube#commentThread,MPgO8hugFu4t1n2dJVvDDWDq8PQ,UgxPubGghMMqeKFqHq54AaABAg,mUVc2d9vwh4,youtube#comment,GTCBTjBstsIiQNjdVdc19MXWeiE,UgxPubGghMMqeKFqHq54AaABAg,mUVc2d9vwh4,Where is this farm? We want to learn from them,Where is this farm? We want to learn from them,Horn African FarmingTV,https://yt3.ggpht.com/kxwZBGMBN41iTc3IScyl6lacL6KqafaxW3NuBf0JQtmLjcVRDWCjFq1jEDVCtPUoIjAoyFnnww=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-KhwQNAJ-viG3nOIU5jAmw,UC-KhwQNAJ-viG3nOIU5jAmw,True,none,0,2022-05-10T16:18:20Z,2022-05-10T16:18:20Z,True,2,True
10,youtube#commentThread,Z7Yv9DV8wVjSZ1i2OooZEl04IVE,UgzC4au-KmvP0-4gwZt4AaABAg,mUVc2d9vwh4,youtube#comment,Q450vNQiDhOZ5t6t9bTK0rIPp9A,UgzC4au-KmvP0-4gwZt4AaABAg,mUVc2d9vwh4,sunflowers farmings what benefit in one hacter soil.? Drips irrigations must be importance or not.,sunflowers farmings what benefit in one hacter soil.? Drips irrigations must be importance or not.,As Company,https://yt3.ggpht.com/ytc/AL5GRJU3csAAnIPfYdUID-a-6WMb90QGsbV_ul76=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLIY1o6UzZ4B_8VvqGjtTzw,UCLIY1o6UzZ4B_8VvqGjtTzw,True,none,1,2022-03-22T14:12:38Z,2022-03-22T14:12:38Z,True,0,True
11,youtube#commentThread,UagRHQ-xmVoKEhnM-YnokS2KlAY,UgzwPPkoOKiqVRfY9Ft4AaABAg,mUVc2d9vwh4,youtube#comment,AOzYhovzCMb2YsegkGGzzoAL0RE,UgzwPPkoOKiqVRfY9Ft4AaABAg,mUVc2d9vwh4,It&#39;s so cool,It's so cool,Tangie Farms Kenya,https://yt3.ggpht.com/t-2ScoWF8yzGv4ACFuX9fvGH2x54lCsBYzS1gaiHeziEoqVUiA5qWnfZMF3Em_gCNk4FH6AP6XU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1oRUOba7YRlukEE0g0w-WA,UC1oRUOba7YRlukEE0g0w-WA,True,none,0,2022-03-18T12:12:46Z,2022-03-18T12:12:46Z,True,0,True
12,youtube#commentThread,l0YEsHCR2uwNtBc0YMefj_fW9qM,UgzMm0UQNgaFlF4_IGl4AaABAg,mUVc2d9vwh4,youtube#comment,e5uxXC8UH5zgAh4BRVO2Hobht9M,UgzMm0UQNgaFlF4_IGl4AaABAg,mUVc2d9vwh4,Hi where is the farm siyuated we would like to do a farm visit as fellow farmers!,Hi where is the farm siyuated we would like to do a farm visit as fellow farmers!,Amir Kamola,https://yt3.ggpht.com/ytc/AL5GRJU0PtKydX_Eg4Qt8P1brgZEcsFd83nWak2_=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCqdyEHtCcRlt5arBHsCVuYQ,UCqdyEHtCcRlt5arBHsCVuYQ,True,none,0,2022-03-18T03:48:39Z,2022-03-18T03:48:39Z,True,0,True
13,youtube#commentThread,V-UgaMp7R44qVGzPUIvHarRz0EE,Ugx6p__PBwV2OtS-ObJ4AaABAg,mUVc2d9vwh4,youtube#comment,AsGkQvUVrL54SlWvilGs9P4cT_Q,Ugx6p__PBwV2OtS-ObJ4AaABAg,mUVc2d9vwh4,Conservation Agriculture is the Future,Conservation Agriculture is the Future,Koech Kevin,https://yt3.ggpht.com/ytc/AL5GRJVTYO0zet-yNxsjqMasd8qNrcuvbRnMvXYMrrOFRQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDE9_Q8q4ZLhbKH7GbApUXQ,UCDE9_Q8q4ZLhbKH7GbApUXQ,True,none,2,2022-03-16T13:23:36Z,2022-03-16T13:23:36Z,True,0,True
0,youtube#commentThread,pmmxEXxEOl5b0rMlo6k4kFE6w-M,Ugxf6vNaYgxcxlzfIzF4AaABAg,BJa9tgrXn2A,youtube#comment,YXp0xXrO6zOSL_preEpPPm55Oic,Ugxf6vNaYgxcxlzfIzF4AaABAg,BJa9tgrXn2A,"I grew up in Brooklyn, NY where the closest farms were hours away (I&#39;m exaggerating). Funny enough, as a kid, I never knew where the folks on Hee-Haw lived bc their clothes were alien to me. Seeing this makes me appreciate the hard work farmers put in that helps feed their community.","I grew up in Brooklyn, NY where the closest farms were hours away (I'm exaggerating). Funny enough, as a kid, I never knew where the folks on Hee-Haw lived bc their clothes were alien to me. Seeing this makes me appreciate the hard work farmers put in that helps feed their community.",Louis Torres,https://yt3.ggpht.com/f1LwJT5uQjN-5yLkpxiPxgHBVaJpzmpN14Jcc_kOQgT51tdwLJd0kpS_JRsGGuW3qqr-yZsynQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCqKsAYOwmqtaxZSCb3p9ouQ,UCqKsAYOwmqtaxZSCb3p9ouQ,True,none,0,2023-02-12T10:07:27Z,2023-02-12T10:07:27Z,True,0,True
1,youtube#commentThread,_mTaQYTtNutTrQthjhe47Up6WPs,UgwBZSZbHLXMCKDZSfF4AaABAg,BJa9tgrXn2A,youtube#comment,ZkGmNkv3fgc-n6N70ah8K-gan7E,UgwBZSZbHLXMCKDZSfF4AaABAg,BJa9tgrXn2A,Nice idea,Nice idea,The_designer 360,https://yt3.ggpht.com/s_LLqCDbtD57EbUtWJ-RinYGtXBBxMFqjJQ5D337v0c3OCra-tfts-E_3S7Q6LonP5FDR3lC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcGkhkwa1i-y_QQqaD8VOTw,UCcGkhkwa1i-y_QQqaD8VOTw,True,none,0,2023-02-11T20:58:13Z,2023-02-11T20:58:13Z,True,0,True
